date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:21	63/63	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2027%20May%202023%2023:03:20%20GMT	https://www.tiktok.com/transparency?lang=en	C:/My%20Web%20Sites/roof/www.tiktok.com/transparency.10e9ed2.delayed	(from https://www.tiktok.com/@weareroof)
16:03:23	295473/295473	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:22%20GMT	https://www.tiktok.com/transparency/en	C:/My%20Web%20Sites/roof/www.tiktok.com/transparency/en.html	(from https://www.tiktok.com/@weareroof)
16:03:23	149199/149199	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2027%20May%202023%2023:03:23%20GMT	https://www.tiktok.com/tiktok-rewards/en	C:/My%20Web%20Sites/roof/www.tiktok.com/tiktok-rewards/en	(from https://www.tiktok.com/@weareroof)
16:03:24	209213/209213	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:23%20GMT	https://www.tiktok.com/tiktok-rewards/eligibility	C:/My%20Web%20Sites/roof/www.tiktok.com/tiktok-rewards/eligibility.html	(from https://www.tiktok.com/@weareroof)
16:03:24	108506/108506	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:24%20GMT	https://www.tiktok.com/embed	C:/My%20Web%20Sites/roof/www.tiktok.com/embed.html	(from https://www.tiktok.com/@weareroof)
16:03:24	51/51	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2027%20May%202023%2023:03:24%20GMT	https://www.tiktok.com/safety?lang=en	C:/My%20Web%20Sites/roof/www.tiktok.com/safety.1139ed2.delayed	(from https://www.tiktok.com/@weareroof)
16:03:25	101/101	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2027%20May%202023%2023:03:25%20GMT	https://www.tiktok.com/legal/terms-of-service?lang=en	C:/My%20Web%20Sites/roof/www.tiktok.com/legal/terms-of-service.1159ed2.delayed	(from https://www.tiktok.com/@weareroof)
16:03:25	1518305/1518305	---M--	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:24%20GMT	https://www.tiktok.com/safety/en	C:/My%20Web%20Sites/roof/www.tiktok.com/safety/en.html	(from https://www.tiktok.com/@weareroof)
16:03:25	114037/114037	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:25%20GMT	https://www.tiktok.com/legal/page/eea/terms-of-service/en	C:/My%20Web%20Sites/roof/www.tiktok.com/legal/page/eea/terms-of-service/en.html	(from https://www.tiktok.com/@weareroof)
16:03:25	97/97	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2027%20May%202023%2023:03:25%20GMT	https://www.tiktok.com/legal/privacy-policy-row?lang=en	C:/My%20Web%20Sites/roof/www.tiktok.com/legal/privacy-policy-row9ed2	(from https://www.tiktok.com/@weareroof)
16:03:26	154162/154162	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:25%20GMT	https://www.tiktok.com/legal/page/eea/privacy-policy/en	C:/My%20Web%20Sites/roof/www.tiktok.com/legal/page/eea/privacy-policy/en.html	(from https://www.tiktok.com/@weareroof)
16:03:26	658171/658171	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2027%20May%202023%2023:03:26%20GMT	https://www.tiktok.com/community-guidelines?lang=en	C:/My%20Web%20Sites/roof/www.tiktok.com/community-guidelines.1199ed2.delayed	(from https://www.tiktok.com/@weareroof)
16:03:27	1043658/1043658	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:26%20GMT	https://www.tiktok.com/creators/creator-portal/en-us/	C:/My%20Web%20Sites/roof/www.tiktok.com/creators/creator-portal/en-us/index.html	(from https://www.tiktok.com/@weareroof)
16:03:27	1550/1550	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20May%202023%2023:22:54%20GMT	https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c83eb74570de1065b79aaa5038206b44~c5_100x100.jpeg?x-expires=1685401200&x-signature=HEQt4T0M5G8RFHaaA78b%2FxR9Zd0%3D	C:/My%20Web%20Sites/roof/p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c83eb74570de1065b79aaa5038206b44_c5_100x10043d0.jpg	(from https://www.tiktok.com/@weareroof)
16:03:28	697499/697499	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2023:03:26%20GMT	https://www.tiktok.com/community-guidelines/en/	C:/My%20Web%20Sites/roof/www.tiktok.com/community-guidelines/en/index.html	(from https://www.tiktok.com/@weareroof)
